"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Trade","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","136056","","","","0"
"2022-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","137831","","","","0"
"2022-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Total services","Dollars","81","millions","6","v1014909666","1.1.1.2.54","134896","","","","0"
"2012-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","36257","","","","0"
"2012-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","37162","","","","0"
"2012-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","37782","","","","0"
"2012-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","37395","","","","0"
"2013-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","37300","","","","0"
"2013-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","37848","","","","0"
"2013-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","37560","","","","0"
"2013-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","36756","","","","0"
"2014-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","36796","","","","0"
"2014-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","37112","","","","0"
"2014-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","37320","","","","0"
"2014-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","38084","","","","0"
"2015-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","37892","","","","0"
"2015-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","38464","","","","0"
"2015-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","36812","","","","0"
"2015-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","37132","","","","0"
"2016-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","36104","","","","0"
"2016-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","36504","","","","0"
"2016-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","36876","","","","0"
"2016-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","37352","","","","0"
"2017-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","36696","","","","0"
"2017-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","36636","","","","0"
"2017-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","38900","","","","0"
"2017-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","38656","","","","0"
"2018-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","37580","","","","0"
"2018-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","36308","","","","0"
"2018-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","37100","","","","0"
"2018-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","36680","","","","0"
"2019-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","36028","","","","0"
"2019-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","35608","","","","0"
"2019-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","37900","","","","0"
"2019-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","39716","","","","0"
"2020-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","38676","","","","0"
"2020-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","3536","","","","0"
"2020-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","4168","","","","0"
"2020-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","4784","","","","0"
"2021-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","4384","","","","0"
"2021-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","4256","","","","0"
"2021-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","8704","","","","0"
"2021-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","14616","","","","0"
"2022-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","15152","","","","0"
"2022-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","22204","","","","0"
"2022-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","28020","","","","0"
"2022-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Travel services","Dollars","81","millions","6","v1014909667","1.1.1.2.55","27776","","","","0"
"2012-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Transportation services","Dollars","81","millions","6","v1014909668","1.1.1.2.56","24400","","","","0"
"2012-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Transportation services","Dollars","81","millions","6","v1014909668","1.1.1.2.56","23168","","","","0"
"2012-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Transportation services","Dollars","81","millions","6","v1014909668","1.1.1.2.56","23732","","","","0"
"2012-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Transportation services","Dollars","81","millions","6","v1014909668","1.1.1.2.56","23644","","","","0"
"2013-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Transportation services","Dollars","81","millions","6","v1014909668","1.1.1.2.56","23784","","","","0"
"2013-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Transportation services","Dollars","81","millions","6","v1014909668","1.1.1.2.56","23680","","","","0"
"2013-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Transportation services","Dollars","81","millions","6","v1014909668","1.1.1.2.56","22952","","","","0"
"2013-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Transportation services","Dollars","81","millions","6","v1014909668","1.1.1.2.56","23676","","","","0"
"2014-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Transportation services","Dollars","81","millions","6","v1014909668","1.1.1.2.56","23056","","","","0"
"2014-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Transportation services","Dollars","81","millions","6","v1014909668","1.1.1.2.56","23712","","","","0"
"2014-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Transportation services","Dollars","81","millions","6","v1014909668","1.1.1.2.56","23260","","","","0"
"2014-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Transportation services","Dollars","81","millions","6","v1014909668","1.1.1.2.56","22948","","","","0"
"2015-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Transportation services","Dollars","81","millions","6","v1014909668","1.1.1.2.56","23236","","","","0"
"2015-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Transportation services","Dollars","81","millions","6","v1014909668","1.1.1.2.56","23568","","","","0"
"2015-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Transportation services","Dollars","81","millions","6","v1014909668","1.1.1.2.56","23108","","","","0"
